,Division,Time,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,Referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_coef,draw_coef,away_coef,away_shots_on_target
20931,8,,417,283,5,1,2,1,-1,,,,,,,,,,,,,1.81479672,3.660009027,5.383558985,
20932,18,,459,255,0,1,0,1,-1,,,,,,,,,,,,,2.647231203,3.051388639,3.283779164,
20933,14,,78,368,2,0,1,0,-1,,,,,,,,,,,,,2.318867557,3.226250515,3.720270125,
20934,11,,320,122,4,1,2,1,39,13,11,7,3,14,17,8,2,2,5,0,0,1.968280161,3.65247865,4.38297438,-0.055833132
20935,14,,116,449,0,0,0,0,-1,,,,,,,,,,,,,2.62134921,3.127401181,3.238732615,
20936,14,,126,50,4,1,2,1,-1,,,,,,,,,,,,,3.230936048,3.078533404,2.661966178,
20937,14,,246,34,1,0,1,0,-1,,,,,,,,,,,,,1.96129613,3.319116527,5.028964435,
20938,14,,355,396,1,1,1,0,-1,,,,,,,,,,,,,2.141581303,3.329093211,4.120767816,
20939,14,,422,354,1,0,1,0,-1,,,,,,,,,,,,,2.210290377,3.164733949,4.13927107,
20940,14,,468,91,1,3,1,1,-1,,,,,,,,,,,,,4.590515259,3.293416024,2.046984729,
20941,12,,40,189,2,0,1,0,-1,12,6,3,2,14,10,6,1,3,2,0,0,1.285461105,5.729768491,17.37863695,5.193378667
20942,19,,349,206,3,0,1,0,-1,18,10,10,4,10,10,9,4,1,1,0,0,1.218293258,7.047977525,21.14393258,6.69046639
20943,0,,399,303,1,1,1,1,-1,,,,,,,,,,,,,2.46472818,3.319837957,3.299717727,
20944,14,,469,466,0,0,0,0,-1,,,,,,,,,,,,,2.54665578,3.053957728,3.449653247,
20945,16,,359,227,0,0,0,0,-1,,,,,,,,,,,,,2.728581381,3.053170988,3.164748665,
20946,16,,488,328,1,3,0,1,-1,,,,,,,,,,,,,7.99934204,4.558000731,1.502414495,
20947,15,,453,289,2,3,0,3,-1,11,9,3,3,24,21,7,1,4,3,1,0,3.480558767,3.331391963,2.366779962,-1.893112929
20948,19,,24,384,0,0,0,0,-1,8,3,3,1,8,19,1,3,1,3,0,0,2.549791659,3.149742637,3.329727931,0.452966532
20949,0,,235,176,1,1,0,0,-1,,,,,,,,,,,,,2.528846653,3.453043622,3.077271228,
20950,14,,44,321,0,0,0,0,-1,,,,,,,,,,,,,2.364950113,3.237850154,3.593100171,
20951,14,,101,293,2,0,1,0,-1,,,,,,,,,,,,,2.016791872,3.263351672,4.813950448,
20952,0,,232,323,0,3,0,1,-1,,,,,,,,,,,,,1.991247123,3.653938471,4.271225079,
20953,16,,345,464,1,1,0,0,-1,,,,,,,,,,,,,1.858266649,3.666309874,5.022342293,
20954,18,,112,10,2,1,2,0,-1,,,,,,,,,,,,,2.017251977,3.056136746,5.34571774,
20955,18,,159,381,0,1,0,0,-1,,,,,,,,,,,,,2.413033886,3.146998359,3.599442213,
20956,18,,247,72,1,3,0,2,-1,,,,,,,,,,,,,2.436998667,3.066556656,3.655498,
20957,18,,249,287,1,1,1,1,-1,,,,,,,,,,,,,2.332278745,3.080551509,3.89684907,
20958,18,,307,43,0,1,0,0,-1,,,,,,,,,,,,,1.721529588,3.443059176,7.210749646,
20959,18,,315,348,1,1,0,1,-1,,,,,,,,,,,,,2.971127756,3.031969963,2.91028555,
20960,18,,413,133,0,1,0,0,-1,,,,,,,,,,,,,3.129595854,3.078955145,2.734598319,
20961,0,,63,68,1,1,0,1,-1,,,,,,,,,,,,,2.899898729,3.44362974,2.668309594,
20962,13,,216,164,2,0,1,0,-1,17,13,8,7,12,14,6,1,1,1,0,0,2.406888992,3.409759405,3.319501068,-1.010232181
20963,13,,223,207,0,1,0,0,-1,12,8,1,3,15,16,8,5,2,1,0,0,2.325719784,3.423137345,3.4734776,-0.762611617
20964,18,,446,124,1,2,0,1,-1,,,,,,,,,,,,,2.285769378,3.249767769,3.776488538,
20965,18,,79,316,1,1,1,1,-1,,,,,,,,,,,,,2.040616926,3.208134073,4.802048786,
20966,13,,54,484,5,1,0,1,-1,17,7,12,2,11,12,5,1,1,2,0,0,1.298552932,6.252291896,12.50458379,3.843503581
20967,12,,198,414,0,3,0,2,-1,11,8,1,5,20,18,4,3,5,4,0,0,2.513328256,3.267326733,3.267326733,-1.330702301
20968,12,,155,458,1,0,1,0,-1,17,10,5,4,22,14,7,6,5,7,0,0,3.336638757,3.436838119,2.384744818,-0.876507116
20969,13,,129,478,2,1,1,1,-1,9,12,3,4,20,19,5,1,3,1,0,1,2.69187821,3.489471754,2.841427,-1.577554414
20970,12,,278,467,0,1,0,0,-1,15,9,4,3,18,14,8,5,2,3,0,0,2.874900964,3.35909481,2.74376513,-0.891150762
20971,16,,338,1,2,1,0,0,-1,,,,,,,,,,,,,1.817001572,3.531924404,5.66537007,
20972,16,,347,233,0,0,0,0,-1,,,,,,,,,,,,,1.819947188,3.660116012,5.338511752,
20973,16,,344,257,3,0,3,0,-1,,,,,,,,,,,,,1.27611688,6.228665724,15.19186762,
20974,16,,190,41,1,0,1,0,-1,,,,,,,,,,,,,2.813040233,3.198944669,2.924749412,
20975,12,,258,145,2,2,0,1,-1,12,10,2,4,13,23,4,7,2,5,0,0,2.479003319,3.173124249,3.430940594,-0.69039232
20976,0,,138,75,0,5,0,1,-1,,,,,,,,,,,,,4.204514741,3.61971413,2.016553833,
20977,19,,450,423,0,1,0,1,-1,14,13,4,6,10,14,7,6,3,0,0,0,3.645315207,3.198341953,2.363991878,-0.619676337
20978,12,,98,48,4,1,2,0,-1,18,18,5,7,19,4,5,10,2,2,0,0,6.418488872,4.83379985,1.544822632,0.023092682
20979,16,,35,346,2,1,2,1,-1,,,,,,,,,,,,,1.708849069,3.729311792,6.383053875,
20980,19,,445,284,1,1,0,0,-1,11,8,3,1,12,14,3,5,2,0,2,1,3.00258627,3.382913864,2.622258676,0.500097494
20981,19,,312,71,6,1,2,1,-1,17,6,10,3,14,8,4,4,0,1,0,1,2.77514708,3.191419142,2.973371871,0.022022699
20982,0,,200,341,3,0,1,0,-1,,,,,,,,,,,,,1.949138879,3.768335167,4.318092287,
20983,12,,38,378,1,2,0,1,-1,11,22,5,6,17,10,6,8,4,3,0,0,5.962420722,4.302880288,1.639665699,-0.087483297
20984,12,,461,418,2,1,1,0,-1,18,5,6,2,14,17,4,4,2,1,0,1,2.250905926,3.601449482,3.47139714,-0.214957999
20985,12,,245,406,2,0,1,0,-1,12,17,4,3,9,13,5,5,3,4,0,0,3.429393219,3.558616731,2.286262146,0.572451161
20986,0,,177,455,3,2,0,1,-1,,,,,,,,,,,,,2.699681058,3.460869326,2.851918711,
20987,13,,218,136,1,1,1,0,-1,10,14,5,4,15,13,5,4,2,1,0,0,7.582712056,4.949962877,1.479072573,0.422913396
20988,13,,209,435,1,3,1,2,-1,8,19,3,12,15,17,3,7,3,3,0,0,3.070407041,3.565633983,2.47613471,-1.994719364
20989,15,,224,465,1,0,0,0,-1,17,7,4,1,12,8,11,2,4,4,0,0,1.406448337,5.274181264,9.141914191,3.042950449
20990,0,,426,213,1,0,1,0,-1,,,,,,,,,,,,,2.399410154,3.427728791,3.316831683,
20991,19,,270,90,2,0,2,0,-1,8,14,4,2,13,10,4,11,2,2,0,0,2.292709241,3.373986962,3.604259069,0.44064848
20992,19,,273,53,2,0,1,0,-1,14,4,7,2,9,7,3,2,2,1,0,1,1.529289835,4.291569598,8.124352246,2.723397108
20993,15,,96,309,0,0,0,0,-1,11,22,1,4,13,16,4,4,3,3,0,0,7.01260263,4.317759619,1.57282659,0.4521403
20994,15,,110,442,1,0,0,0,-1,10,4,5,1,12,13,0,4,3,3,0,0,2.979137199,3.177746346,2.780528053,0.518408984
20995,15,,170,69,2,0,0,0,-1,18,3,4,1,15,12,6,0,1,2,0,0,1.538639525,4.318117378,7.782537987,1.407246944
20996,19,,11,385,1,1,1,0,-1,13,16,2,8,6,14,3,3,0,1,0,0,3.698232726,3.098519311,2.39885366,-0.472448923
20997,15,,398,392,2,1,0,0,-1,6,24,3,8,14,15,4,19,6,3,0,0,4.722825224,3.718603439,1.889130089,-0.473037411
20998,15,,343,402,0,1,0,1,-1,9,13,2,4,21,15,2,5,0,6,1,0,2.207862892,3.432223222,3.763402656,-0.767683244
20999,15,,248,187,2,0,1,0,-1,10,9,3,3,19,11,10,3,4,2,0,2,1.74740014,3.794354591,5.741457604,0.384291012
21000,15,,231,179,1,1,0,0,-1,36,9,7,1,16,10,10,5,2,3,0,0,1.187093143,8.092018261,22.71304881,7.536801683
21001,13,,274,42,4,2,4,0,-1,21,13,12,4,20,21,6,2,2,5,0,0,2.214164589,3.522534574,3.643307188,-1.416552296
21002,13,,259,277,1,0,0,0,-1,20,3,6,2,16,13,11,3,3,0,0,0,1.593578378,4.452059593,6.334474051,0.415830537
21003,13,,403,146,2,0,0,0,-1,13,18,7,6,9,17,5,7,2,2,0,0,1.833254754,4.161983766,4.459268321,0.038085919
21004,0,,373,178,1,1,0,1,-1,,,,,,,,,,,,,2.225796198,3.396758546,3.754821413,
21005,7,,220,319,1,1,0,1,27,13,8,2,4,13,11,11,2,1,1,0,0,2.544931913,3.403222675,3.093838796,-0.584172804
21006,15,,149,37,0,1,0,1,-1,10,13,1,3,12,19,4,5,2,4,0,0,2.202735866,3.334141106,3.904849944,-0.098497672
21007,12,,61,242,1,2,0,0,-1,9,8,2,3,11,22,3,4,3,5,0,0,2.262202027,3.428492849,3.619523243,-0.076271092
21008,19,,295,294,2,3,2,0,-1,16,13,5,5,13,18,2,7,2,1,0,0,3.334276285,3.182718272,2.525966882,-0.933464559
21009,19,,384,262,1,0,0,0,-1,10,10,5,3,16,23,4,6,3,3,0,0,2.871412341,3.153516009,2.901637734,-1.140978306
21010,7,,181,369,4,0,3,0,5,13,7,7,2,5,10,5,2,0,1,0,0,2.889023938,3.510966591,2.63824061,0.87839457
21011,13,,164,223,1,1,1,1,-1,15,16,4,5,14,16,8,4,2,3,0,0,2.101440348,3.402331991,4.16285326,-0.608331438
21012,17,,475,481,4,2,2,1,-1,,,,,,,,,,,,,1.504994142,4.775848077,7.344371412,
21013,0,,68,232,1,2,0,2,-1,,,,,,,,,,,,,2.264969833,3.493086809,3.543419472,
21014,0,,176,399,0,1,0,0,-1,,,,,,,,,,,,,1.87909023,3.718620666,4.786735112,
21015,0,,323,63,2,2,0,1,-1,,,,,,,,,,,,,2.066736076,3.619308543,4.00241084,
21016,18,,10,43,1,0,1,0,-1,,,,,,,,,,,,,2.535215256,2.981413141,3.569583081,
21017,18,,124,249,2,1,1,0,-1,,,,,,,,,,,,,2.757261882,3.172878562,3.010686687,
21018,12,,458,198,1,0,1,0,-1,12,18,5,3,19,20,11,3,3,3,0,0,1.492712509,4.58760311,8.190015965,0.306488037
21019,18,,72,159,0,2,0,0,-1,,,,,,,,,,,,,2.367951651,3.180982261,3.658637745,
21020,18,,255,413,1,0,0,0,-1,,,,,,,,,,,,,2.454285969,3.005248125,3.706472688,
21021,18,,287,315,1,2,1,0,-1,,,,,,,,,,,,,1.785659885,3.693069307,5.58018714,
21022,4,,165,370,0,0,0,0,-1,,,,,,,,,,,,,2.130884141,3.601494323,3.801577341,
21023,18,,316,112,1,1,0,0,-1,,,,,,,,,,,,,2.720532234,3.083269865,3.143726137,
21024,18,,381,79,1,0,0,0,-1,,,,,,,,,,,,,2.227722772,3.078307831,4.232673267,
21025,18,,459,446,0,0,0,0,-1,,,,,,,,,,,,,2.624960077,3.129760091,3.230720094,
21026,8,,298,365,2,2,0,1,-1,,,,,,,,,,,,,17.68332262,6.217423934,1.261652584,
21027,8,,67,419,0,0,0,0,-1,,,,,,,,,,,,,10.05438572,4.997029703,1.407614001,
21028,13,,42,218,1,3,1,1,-1,26,11,9,5,8,9,7,3,1,4,0,0,2.306514435,3.610196507,3.339431769,0.544931266
21029,13,,207,403,0,1,0,0,-1,13,10,4,5,14,14,4,4,1,3,0,0,2.91367372,3.616974273,2.562023444,-0.671124144
21030,13,,277,54,0,3,0,0,-1,6,17,1,9,17,11,3,4,1,1,0,0,13.29093279,6.310946297,1.288152013,1.210640129
21031,18,,133,247,2,0,2,0,-1,,,,,,,,,,,,,1.68359683,3.629310532,7.117481209,
21032,13,,478,259,0,3,0,1,-1,9,17,0,7,12,15,2,6,1,2,0,0,4.071937269,3.675382808,2.031132604,-0.732300198
21033,13,,484,209,1,1,1,0,-1,22,8,9,3,11,9,9,0,2,2,0,0,1.456235649,5.021502236,8.054489587,2.028895209
21034,4,,217,425,1,1,1,1,-1,,,,,,,,,,,,,1.488569783,4.842813693,7.591705892,
21035,5,,333,447,3,1,1,0,-1,,,,,,,,,,,,,2.730584764,3.410693237,2.852395237,
21036,13,,435,274,1,3,1,2,-1,22,9,6,5,15,15,12,3,4,1,0,0,2.165031856,3.739600479,3.562461509,-0.968680727
21037,1,,300,351,2,1,1,0,58,4,14,3,4,10,9,2,5,3,4,0,0,2.620380634,3.33681429,3.0423895,0.670577737
21038,11,,320,492,1,0,1,0,44,22,10,4,2,11,10,9,2,1,5,0,0,2.257323341,3.651847538,3.411066381,0.659783895
21039,11,,491,210,1,2,1,1,55,8,4,2,2,9,10,1,2,2,1,0,0,2.643407198,3.618352058,2.814273823,0.666018612
21040,3,,175,433,1,2,0,1,-1,,,,,,,,,,,,,1.913605437,3.979892159,4.234360967,
21041,11,,337,297,0,0,0,0,45,12,6,4,1,7,12,12,2,1,3,0,0,1.651343706,4.203420342,6.004886203,1.733242155
21042,9,,74,356,0,2,0,0,51,5,14,1,4,16,17,7,5,4,1,0,0,2.001138222,3.672088637,4.202390266,-0.738780583
21043,4,,374,139,1,0,0,0,-1,,,,,,,,,,,,,2.0113286,3.879720142,3.920559301,
21044,9,,52,192,2,0,2,0,70,7,9,5,3,9,10,5,6,3,2,0,0,2.733534223,3.492849285,2.794279428,0.584467142
21045,6,,361,39,1,0,0,0,-1,,,,,,,,,,,,,2.060374163,3.389975223,4.354189733,
21046,6,,332,117,0,0,0,0,-1,,,,,,,,,,,,,2.295909391,3.281321828,3.707995255,
21047,6,,279,221,0,1,0,0,-1,,,,,,,,,,,,,2.25099253,3.295371947,3.812491852,
21048,6,,271,493,0,0,0,0,-1,,,,,,,,,,,,,2.251068645,3.366463018,3.721361228,
21049,6,,18,322,1,1,1,1,-1,,,,,,,,,,,,,2.100303109,3.348309304,4.251338177,
21050,3,,17,429,2,0,1,0,-1,,,,,,,,,,,,,2.279755003,3.748930449,3.282847204,
21051,3,,142,9,1,1,0,1,-1,,,,,,,,,,,,,1.410941407,5.452280722,8.485804746,
21052,12,,467,40,1,0,1,0,-1,5,9,2,4,11,15,1,5,2,2,0,0,2.952041993,3.261208553,2.742606582,-0.188894255
21053,5,,182,184,2,1,1,1,-1,,,,,,,,,,,,,1.480419026,4.664333919,8.324822059,
21054,14,,34,78,0,0,0,0,-1,,,,,,,,,,,,,2.535170257,3.194314523,3.305862015,
21055,11,,51,128,3,1,2,0,26,10,8,5,3,10,14,2,6,1,3,0,0,2.163379867,3.723025817,3.58215457,0.426651044
21056,8,,58,340,3,0,1,0,-1,,,,,,,,,,,,,1.281521995,6.33807002,13.90799064,
21057,2,,12,202,2,0,1,0,-1,,,,,,,,,,,,,1.440936381,5.209539223,8.06118255,
21058,2,,3,214,3,1,2,0,-1,,,,,,,,,,,,,2.041672316,3.849720438,3.839562864,
21059,2,,212,470,0,0,0,0,-1,,,,,,,,,,,,,2.734972404,3.778313729,2.63367713,
21060,2,,339,313,2,1,1,0,-1,,,,,,,,,,,,,1.279680776,6.569699732,13.09909456,
21061,2,,456,93,3,3,0,1,-1,,,,,,,,,,,,,1.541737479,4.60531905,6.932845308,
21062,11,,95,311,0,1,0,0,94,15,9,2,3,12,8,6,2,1,1,0,0,2.301003127,3.80165734,3.201395654,0.173912786
21063,11,,82,366,1,2,0,1,37,4,10,2,7,12,7,2,7,3,2,0,0,2.796924194,3.420698654,2.776802437,-0.123731589
21064,11,,92,430,1,0,0,0,101,17,5,9,0,6,14,7,2,0,2,0,0,2.451599654,3.702415804,3.011965289,0.906586835
21065,3,,76,121,2,0,0,0,-1,,,,,,,,,,,,,2.639272936,3.755888409,2.740783434,
21066,1,,140,393,3,3,1,3,20,13,6,6,4,14,10,5,2,2,0,0,1,2.502306633,3.563284645,3.032795639,-0.28089669
21067,11,,161,487,0,2,0,0,53,15,7,2,2,6,18,13,3,1,2,0,0,2.83617978,3.507642837,2.68585223,0.09261878
21068,11,,272,2,2,0,0,0,38,11,11,5,4,8,12,10,11,1,0,0,1,2.469810935,3.629109945,3.034339148,0.230689775
21069,11,,282,360,0,0,0,0,68,15,14,2,5,10,11,3,5,1,2,0,0,3.004107999,3.393344584,2.614871415,-0.044447785
21070,3,,46,357,1,1,0,0,-1,,,,,,,,,,,,,2.181408141,3.701484402,3.553425026,
21071,1,,99,211,0,0,0,0,42,24,5,5,0,11,12,7,4,2,3,1,0,1.263322509,6.899684474,13.60501164,5.024506382
21072,1,,239,208,1,2,1,0,106,19,15,6,6,16,16,6,8,0,2,1,0,3.511432149,3.62274556,2.226268221,-1.212227562
21073,1,,225,5,2,1,2,1,48,6,11,5,2,20,13,4,9,3,2,1,0,4.489543051,3.658521538,1.945806469,-0.391631207
21074,11,,317,260,1,1,0,0,22,6,14,2,8,12,13,7,9,1,1,0,0,3.093810387,3.565917816,2.460985535,-1.084922932
21075,12,,378,278,0,0,0,0,-1,31,12,9,3,11,10,12,6,4,4,0,1,1.158830543,9.623331898,23.17661085,8.77681869
21076,12,,406,461,3,2,2,0,-1,17,18,8,5,9,18,6,5,1,2,0,1,1.504717349,4.774969721,7.353052112,1.266167405
21077,5,,13,185,1,0,0,0,-1,,,,,,,,,,,,,2.534842877,3.386550084,3.122926424,
21078,11,,122,7,0,3,0,2,67,3,15,1,9,12,16,3,3,1,2,1,0,3.219359461,3.419942605,2.457143514,-1.20385124
21079,14,,91,246,3,2,2,1,-1,,,,,,,,,,,,,1.651888166,3.794337061,7.08810195,
21080,16,,328,190,5,1,3,0,-1,,,,,,,,,,,,,1.206529586,7.735983815,19.26391776,
21081,14,,466,355,2,2,0,0,-1,,,,,,,,,,,,,2.721994284,3.122287561,3.102272897,
21082,9,,326,482,1,1,0,1,102,10,6,3,5,19,10,5,5,3,1,0,1,3.223978937,3.536301897,2.397834335,-0.885973418
21083,12,,145,98,1,1,1,0,-1,10,9,3,2,25,16,4,4,5,4,0,0,4.020625019,3.477840641,2.110828135,-1.229588008
21084,1,,424,141,2,1,0,1,57,9,14,5,7,10,12,4,4,3,2,1,0,2.22780246,3.767011432,3.382209189,-0.051111232
21085,7,,291,132,1,3,0,0,109,26,10,4,5,11,18,8,2,1,3,0,0,4.105811072,3.675201618,2.022863016,-0.635987966
21086,15,,392,96,5,1,3,1,-1,17,13,10,6,13,14,6,6,1,1,0,0,1.286709068,6.024591296,14.96173335,3.472919901
21087,7,,367,485,1,1,1,0,69,8,15,2,4,12,12,3,7,3,2,2,0,2.409064436,3.412841284,3.312463599,0.352472948
21088,10,,480,318,2,2,1,1,6,19,16,7,7,7,17,7,5,0,0,0,0,2.285884458,3.518274339,3.468581199,-0.716209847
21089,10,,444,280,4,1,1,1,11,15,22,8,8,17,6,5,9,5,1,0,0,4.029677051,3.81969388,1.999839728,-0.711431961
21090,7,,64,394,0,2,0,1,93,17,18,1,6,10,11,8,2,0,0,0,0,2.07434205,3.642747014,3.946309265,-0.390598941
21091,10,,432,73,2,1,1,0,10,8,11,5,6,13,11,3,7,1,0,0,0,2.544878765,3.453051187,3.053854518,-0.70438133
21092,10,,415,437,3,1,1,0,13,18,11,7,4,18,14,4,3,3,1,0,0,2.141946527,3.417378323,3.991809437,-0.863316058
21093,7,,70,80,2,2,1,2,54,15,11,8,3,7,8,9,4,1,2,0,1,3.552075156,3.401987474,2.301344468,0.910614285
21094,10,,310,107,2,2,1,0,3,11,16,5,4,12,15,4,6,1,2,0,0,6.018486464,4.172817282,1.655083778,0.19683568
21095,10,,281,436,3,0,1,0,8,12,9,7,4,12,17,5,2,0,3,0,0,1.23699701,7.039820383,16.79500006,4.712705162
21096,10,,264,36,3,2,1,0,15,21,10,12,4,8,13,11,1,0,0,0,0,1.553283366,4.289066326,7.515887253,1.17718657
21097,10,,254,33,2,5,1,2,17,16,26,7,12,9,12,6,5,1,1,0,0,4.495873822,3.922773423,1.87739786,-1.09440259
21098,7,,77,409,1,2,0,1,96,11,15,5,6,8,19,6,3,2,1,1,1,2.450178339,3.580260594,3.100225654,-0.311624711
21099,7,,83,377,1,2,0,2,77,9,17,5,6,8,9,7,3,1,2,0,0,2.564391054,3.318623718,3.137607878,0.077446679
21100,7,,94,104,2,1,0,0,25,20,13,5,7,6,6,9,4,1,1,0,0,1.957041237,3.552782554,4.596537881,0.635444874
21101,4,,20,265,0,3,0,1,-1,,,,,,,,,,,,,2.81715965,3.533892847,2.68774949,
21102,7,,222,65,1,1,0,0,31,23,14,4,3,9,15,6,7,2,3,0,0,2.071175372,3.536153073,4.091834271,0.520394974
21103,7,,226,81,2,2,0,0,104,20,10,5,3,8,7,11,7,0,3,0,0,2.10065077,3.791174484,3.701146594,0.925272009
21104,15,,309,231,2,1,1,0,-1,13,12,5,3,18,16,4,4,2,4,0,0,2.281301191,3.34260218,3.669919308,-0.670477496
21105,9,,408,134,3,1,2,1,43,20,10,6,2,15,11,7,5,2,0,0,1,1.904950495,3.779663681,4.535596417,0.258726349
21106,9,,410,66,2,0,0,0,112,18,6,8,2,9,11,9,7,0,4,0,0,1.706183776,4.014550062,5.720733838,1.476235394
21107,14,,266,422,1,2,0,1,-1,,,,,,,,,,,,,2.289776401,3.262424783,3.748748975,
21108,9,,438,115,1,2,1,2,65,12,14,3,6,7,10,7,8,0,1,0,0,2.388839985,3.703705692,3.111514267,0.09159336
21109,9,,416,404,2,1,1,1,105,9,12,6,6,12,13,4,5,1,3,0,0,2.296997094,3.49543036,3.465469528,-0.387796061
21110,14,,396,440,2,1,0,0,-1,,,,,,,,,,,,,2.116002342,3.244536925,4.362995306,
21111,14,,368,126,0,2,0,1,-1,,,,,,,,,,,,,2.392739274,3.166860804,3.61926949,
21112,14,,354,101,0,0,0,0,-1,,,,,,,,,,,,,2.671056188,3.156702767,3.136467493,
21113,14,,293,469,1,0,0,0,-1,,,,,,,,,,,,,2.374631132,3.135730854,3.704018647,
21114,16,,227,488,1,1,0,0,-1,,,,,,,,,,,,,2.653524121,3.229945091,3.090808994,
21115,16,,233,345,5,1,4,0,-1,,,,,,,,,,,,,3.100844088,3.202178862,2.66510456,
21116,9,,86,120,2,1,1,0,99,7,14,4,5,11,14,2,10,0,1,0,0,2.627938084,3.430361926,2.958937919,-0.419386058
21117,9,,109,85,1,2,1,0,60,9,21,5,7,11,8,2,7,1,3,0,0,2.377076256,3.555626668,3.246007492,3.47213E-05
21118,9,,171,363,1,2,1,0,41,10,10,5,3,13,13,4,8,4,2,0,0,2.695898161,3.520762524,2.816610019,-8.66824E-05
21119,19,,71,273,3,1,3,0,-1,10,10,4,4,10,9,3,5,2,0,0,0,2.840130782,3.205290454,2.890847403,0.12032203
21120,12,,48,245,2,1,1,0,-1,18,10,6,6,12,23,3,4,2,4,0,0,1.105166286,12.94338893,35.84323089,12.25997167
21121,14,,449,468,4,2,2,1,-1,,,,,,,,,,,,,1.92621405,3.406357478,5.068984342,
21122,19,,308,349,1,4,1,0,-1,7,14,2,7,20,9,4,7,2,1,0,0,10.69145451,4.432311675,1.447489173,0.289726604
21123,19,,90,11,2,0,1,0,-1,16,8,9,2,12,15,8,7,1,4,0,0,1.815181518,3.630363036,5.445544554,0.724572457
21124,17,,285,103,0,1,0,0,-1,,,,,,,,,,,,,2.237767255,3.628811765,3.477611275,
21125,17,,302,329,2,2,1,1,-1,,,,,,,,,,,,,3.340095555,3.61420674,2.30456441,
21126,17,,428,335,2,2,0,2,-1,,,,,,,,,,,,,1.597948324,4.454280954,6.261959996,
21127,17,,473,188,1,3,0,1,-1,,,,,,,,,,,,,6.051192726,4.223651299,1.644787285,
21128,19,,53,445,3,0,3,0,-1,9,16,6,5,10,10,1,18,3,3,0,0,3.030375189,3.160391287,2.750340518,0.500620135
21129,9,,290,389,3,1,2,1,24,6,11,4,4,12,10,7,7,1,2,0,0,2.607033117,3.523017726,2.91907183,-0.092887168
21130,0,,455,138,3,2,3,0,-1,,,,,,,,,,,,,1.674191622,4.170259131,5.783571058,
21131,0,,341,426,0,0,0,0,-1,,,,,,,,,,,,,2.518015071,3.454716677,3.092122507,
21132,9,,474,125,1,1,1,1,33,21,7,9,2,13,7,14,4,1,2,0,0,1.54341327,4.519275457,7.101718575,1.512100828
21133,19,,385,450,1,1,0,1,-1,19,12,5,6,11,9,8,3,1,3,1,0,1.796718133,3.593436267,5.709570957,0.691414246
21134,15,,402,110,1,1,1,1,-1,13,12,5,2,16,22,4,2,3,1,0,0,2.272539665,3.221077961,3.853436824,-0.979746575
21135,15,,224,170,1,4,0,3,-1,5,12,2,8,10,15,2,3,4,2,1,0,1.864887906,3.659967173,4.986331299,0.076922293
21136,15,,187,289,1,0,1,0,-1,11,12,2,3,24,29,7,4,4,4,0,1,3.374335675,3.344562125,2.411657556,-2.309204282
21137,2,,451,390,2,1,2,0,-1,,,,,,,,,,,,,1.75314166,4.167468175,5.008976172,
21138,6,,15,253,0,0,0,0,-1,,,,,,,,,,,,,2.308289818,3.290325398,3.664916289,
21139,6,,148,336,1,1,1,0,-1,,,,,,,,,,,,,2.210790253,3.396577753,3.798539617,
21140,8,,306,405,1,1,0,1,-1,,,,,,,,,,,,,1.938982883,3.644475681,4.547980794,
21141,15,,442,343,2,1,1,0,-1,10,11,3,3,15,20,5,1,2,5,2,0,1.820978268,3.711611442,5.224117982,0.236164625
21142,15,,69,453,1,2,1,0,-1,12,12,3,3,12,13,6,4,4,3,0,0,2.489218136,3.196156086,3.385336665,0.151997916
21143,15,,465,248,1,2,1,0,-1,6,13,1,3,18,13,3,10,2,2,0,1,4.080484041,3.463435235,2.099956421,-0.389514312
21144,7,,288,252,3,0,2,0,16,6,12,2,6,16,12,8,4,3,0,0,0,1.535753575,4.458639412,7.431065687,0.284388654
21145,6,,16,21,3,0,2,0,-1,,,,,,,,,,,,,2.588619912,3.268767104,3.146949697,
21146,16,,344,359,1,0,1,0,-1,,,,,,,,,,,,,1.271396687,6.397668127,14.89059799,
21147,16,,41,338,1,2,0,0,-1,,,,,,,,,,,,,2.932796381,3.166202322,2.831315538,
21148,14,,50,44,2,1,1,1,-1,,,,,,,,,,,,,2.132079429,3.299646735,4.203242302,
21149,12,,189,258,3,0,0,0,-1,15,10,8,3,11,10,4,4,2,3,0,0,1.991112013,3.374934862,4.728891031,0.818441777
21150,12,,242,155,3,0,2,0,-1,14,7,5,3,11,11,7,5,4,3,0,1,2.111735818,3.459224387,4.042465708,0.809807303
21151,12,,414,38,0,0,0,0,-1,14,9,4,2,15,19,4,2,3,4,0,0,2.598225908,3.307741444,3.097884736,-0.461027785
21152,12,,418,61,1,2,1,0,-1,19,13,10,5,11,9,10,4,1,1,0,0,2.379035996,3.356860113,3.42742474,-0.238662692
21153,13,,146,216,1,1,1,0,-1,11,14,2,6,11,14,7,3,2,1,0,0,2.022786005,3.824172546,3.934872277,-0.430438719
21154,8,,283,441,1,0,0,0,-1,,,,,,,,,,,,,1.831750455,3.633472213,5.295060057,
21155,16,,346,347,1,1,1,0,-1,,,,,,,,,,,,,1.746945076,3.69584912,5.98808341,
21156,8,,205,417,0,1,0,0,-1,,,,,,,,,,,,,3.408807066,3.308252285,2.413314737,
